FeatureID,Covariate,Log2(FC),SE,W,pvalue,qvalue,Signif
Eubacterium sp. OM08-24,Intercept,0.3191498065714722,0.17991876973297324,1.7738549849197998,0.07608714030923286,0.10343095635786342,False
Eubacterium sp. OM08-24,study_condition[T.adenoma],0.36557908016473856,0.3466861731265744,1.05449570390356,0.2916560264887663,0.8487200141244979,False
Eubacterium sp. OM08-24,study_condition[T.CRC],-0.1038439635443732,0.2617295813221767,-0.3967605152607729,0.6915440701580925,0.8804536698110349,False
Eubacterium ventriosum,Intercept,3.9030599138538324,0.32487575354136655,12.0140080363272,2.999473262742853e-33,2.3723106714420743e-32,True
Eubacterium ventriosum,study_condition[T.adenoma],-0.1550518218912346,0.5148782873372423,-0.3011426694512689,0.7633057047756994,0.9653855482091309,False
Eubacterium ventriosum,study_condition[T.CRC],-1.577788438390774,0.485438361117657,-3.2502343546936157,0.0011530994130054834,0.023150688214956246,True
Faecalibacterium prausnitzii,Intercept,7.383247603871029,0.18816758605190026,39.23761663092487,0.0,0.0,True
Faecalibacterium prausnitzii,study_condition[T.adenoma],0.4163685714530444,0.24837563105738722,1.6763664361132207,0.09366643903037278,0.6252298761677587,False
Faecalibacterium prausnitzii,study_condition[T.CRC],-0.43109624896883575,0.2914165208995775,-1.4793130040743026,0.13905667890948334,0.4741550007824933,False
Faecalicoccus pleomorphus,Intercept,0.1346161474356915,0.1521287924261648,0.8848827712941124,0.3762198611036699,0.42879206876881154,False
Faecalicoccus pleomorphus,study_condition[T.adenoma],-0.06047715514996001,0.2290406215676729,-0.26404554238467814,0.7917448258782545,0.9653855482091309,False
Faecalicoccus pleomorphus,study_condition[T.CRC],0.13335334921938635,0.25976819418718816,0.513355184365998,0.6077028884808346,0.8195187262649573,False
Faecalitalea cylindroides,Intercept,1.0103845113504022,0.2838423244347404,3.5596682537128275,0.0003713235698260492,0.0007126136156220504,True
Faecalitalea cylindroides,study_condition[T.adenoma],0.3051232550098341,0.45930757349990464,0.6643113952700749,0.5064910292030778,0.9222058272802072,False
Faecalitalea cylindroides,study_condition[T.CRC],0.01733066953243201,0.4351040490128373,0.039831092291031954,0.9682277878298232,0.9794862504790072,False
Firmicutes bacterium CAG:110,Intercept,1.9728113092940003,0.28753641539360136,6.861083339977889,6.834027692355607e-12,2.7025473147042624e-11,True
Firmicutes bacterium CAG:110,study_condition[T.adenoma],0.6142570979154244,0.445472087090896,1.3788902059537769,0.1679286083384246,0.7185142094480135,False
Firmicutes bacterium CAG:110,study_condition[T.CRC],-0.2165893615538227,0.44227213080082173,-0.48971966911332293,0.6243322815280838,0.8313812524430096,False
Firmicutes bacterium CAG:145,Intercept,1.4189584718564863,0.26159754047958145,5.424204177360148,5.821331075046498e-08,1.8528870860818732e-07,True
Firmicutes bacterium CAG:145,study_condition[T.adenoma],0.030498686446151238,0.3923079230658627,0.07774170403647687,0.9380335194485572,0.9772731239906294,False
Firmicutes bacterium CAG:145,study_condition[T.CRC],-0.36481289661196503,0.3719168357288851,-0.9808991192802613,0.3266424918488058,0.6311264707031591,False
Firmicutes bacterium CAG:170,Intercept,0.49833650698876397,0.1851948011635857,2.6908774104764146,0.007126437652935476,0.011411044339976436,True
Firmicutes bacterium CAG:170,study_condition[T.adenoma],0.14694089432272614,0.3080374528807366,0.4770228196232278,0.6333458721805142,0.956207132699844,False
Firmicutes bacterium CAG:170,study_condition[T.CRC],0.1413834678696826,0.31728389556578973,0.44560555970722543,0.6558821938279579,0.8585096393695024,False
Firmicutes bacterium CAG:238,Intercept,0.754521120064565,0.23726346514047283,3.1800982069356847,0.0014722514839223284,0.002544752564925349,True
Firmicutes bacterium CAG:238,study_condition[T.adenoma],-0.10541776326587902,0.3525100699388926,-0.2990489414505325,0.7649027032986637,0.9653855482091309,False
Firmicutes bacterium CAG:238,study_condition[T.CRC],-0.23083900458031192,0.32507524464176246,-0.7101094543040328,0.47763626395203596,0.7445149935550597,False
Firmicutes bacterium CAG:83,Intercept,3.365497751551567,0.2724863766815429,12.351067941590534,4.806905614141803e-35,4.0471044041645504e-34,True
Firmicutes bacterium CAG:83,study_condition[T.adenoma],0.3142643622219214,0.42434298671650655,0.7405904470193917,0.4589418020121029,0.8872874838900655,False
Firmicutes bacterium CAG:83,study_condition[T.CRC],-0.04430462980477201,0.44166413624353945,-0.1003129440882242,0.9200958814313949,0.9605801002143762,False
Firmicutes bacterium CAG:94,Intercept,0.5866247555440314,0.19669472789131828,2.982412196976449,0.002859866675396012,0.004796134341764072,True
Firmicutes bacterium CAG:94,study_condition[T.adenoma],0.6806977149228767,0.3613198806194175,1.8839199043128867,0.05957581043096069,0.593678243663188,False
Firmicutes bacterium CAG:94,study_condition[T.CRC],0.3504946429805641,0.3422593012921918,1.0240617030925967,0.30580613166462867,0.613964618188216,False
Firmicutes bacterium CAG:95,Intercept,1.0774731606258374,0.2550756677423751,4.224131490715449,2.398639817703711e-05,5.9708901908753985e-05,True
Firmicutes bacterium CAG:95,study_condition[T.adenoma],-0.3131192967863135,0.36602506959751285,-0.8554586086975534,0.3922973094620187,0.8595186744353119,False
Firmicutes bacterium CAG:95,study_condition[T.CRC],-0.06162168527706813,0.3472502189407028,-0.17745614521150463,0.8591501095260281,0.9405279416782631,False
Flavonifractor plautii,Intercept,2.12228283314254,0.27219876564976836,7.796812847686571,6.349029391931969e-15,2.907187142621481e-14,True
Flavonifractor plautii,study_condition[T.adenoma],0.9304680549506409,0.3962595800957825,2.348127595364966,0.01886805651255805,0.36335287217965306,False
Flavonifractor plautii,study_condition[T.CRC],1.2712793953054229,0.4459306608335008,2.850845449669778,0.00436031574408387,0.054192495676470956,False
Fretibacterium fastidiosum,Intercept,-0.2130133074396401,0.039799231662522805,-5.352196475697932,8.68929763121952e-08,2.6998889068432077e-07,True
Fretibacterium fastidiosum,study_condition[T.adenoma],0.0045906147453454015,0.07199897797175975,0.06375944318467944,0.949161772167113,0.983060406887367,False
Fretibacterium fastidiosum,study_condition[T.CRC],0.0984008816402373,0.1304163985671817,0.7545131035768314,0.4505411801261269,0.7257453021828322,False
Fusicatenibacter saccharivorans,Intercept,5.593512808961232,0.2282675930690118,24.50419147877094,1.3327416343779429e-132,6.956911331452862e-131,True
Fusicatenibacter saccharivorans,study_condition[T.adenoma],0.04435192102665222,0.32538992519306253,0.13630391598737127,0.8915810282681529,0.9653855482091309,False
Fusicatenibacter saccharivorans,study_condition[T.CRC],-1.0379661735915302,0.38167534927873303,-2.7195001604190994,0.0065380663292419995,0.07110147133050675,False
Fusobacterium nucleatum,Intercept,-0.2335188326158164,0.035148684020458634,-6.643743261622384,3.058150833610646e-11,1.1567787935831574e-10,True
Fusobacterium nucleatum,study_condition[T.adenoma],0.010248535096869196,0.055317580467150136,0.18526723349650479,0.853019436986163,0.9653855482091309,False
Fusobacterium nucleatum,study_condition[T.CRC],0.9400663556439688,0.2255134233777413,4.168560529850728,3.0652936214231394e-05,0.0016000832703828788,True
Gemella haemolysans,Intercept,0.07961628628982531,0.10404182399271368,0.7652334727945662,0.4441325309377624,0.4911804685371016,False
Gemella haemolysans,study_condition[T.adenoma],-0.04829777982619361,0.14061599384709672,-0.343472876056416,0.7312427428496795,0.9653855482091309,False
Gemella haemolysans,study_condition[T.CRC],0.1913835098642046,0.1584210878776013,1.208068398141986,0.2270209541385877,0.548633972501587,False
Gemella morbillorum,Intercept,-0.018743076550483906,0.0934334142123844,-0.20060357109372925,0.8410085655075299,0.8676017217291119,False
Gemella morbillorum,study_condition[T.adenoma],-0.17465034090557405,0.10516106513067425,-1.660789006735066,0.09675582980644612,0.6252298761677587,False
Gemella morbillorum,study_condition[T.CRC],1.0428888848963014,0.29231335392686547,3.567708662250251,0.0003601165805752756,0.010443380836682992,True
Gemella sanguinis,Intercept,1.4423227337287674,0.16156929374241172,8.926960688633374,4.378729391806292e-19,2.3323436148192697e-18,True
Gemella sanguinis,study_condition[T.adenoma],-0.16311915495599147,0.2717518492836713,-0.6002503952998592,0.5483393722880108,0.9399774114087164,False
Gemella sanguinis,study_condition[T.CRC],-0.36505245299858013,0.24963117776815394,-1.46236722617086,0.14364060545948146,0.4745594686699324,False
Gemmiger formicilis,Intercept,3.1923214017963364,0.276679770439268,11.537964617825429,8.491063379659184e-31,6.331907263117278e-30,True
Gemmiger formicilis,study_condition[T.adenoma],0.7844347942436267,0.3938634091346217,1.9916417114429346,0.046410383346073295,0.5651414928789976,False
Gemmiger formicilis,study_condition[T.CRC],-0.38642038865552353,0.3820794210728861,-1.011361427345257,0.31184347565252435,0.6213064667580829,False
Gordonibacter pamelaeae,Intercept,2.1272480491679637,0.24040998993557683,8.848417862078056,8.876873040797253e-19,4.542870320878594e-18,True
Gordonibacter pamelaeae,study_condition[T.adenoma],-0.6049906443035059,0.4023563975053376,-1.5036188017750611,0.13267954715844152,0.6781682722922178,False
Gordonibacter pamelaeae,study_condition[T.CRC],-0.5059448163452267,0.35026763202283,-1.4444520991658454,0.1486118446311646,0.4788603882559749,False
Haemophilus parainfluenzae,Intercept,1.0133123632661611,0.20609104169588902,4.9168190666017395,8.796177990279579e-07,2.442343037726564e-06,True
Haemophilus parainfluenzae,study_condition[T.adenoma],-0.08533047810653695,0.321117241484805,-0.2657299798415673,0.7904471726435894,0.9653855482091309,False
Haemophilus parainfluenzae,study_condition[T.CRC],-0.022273402866443744,0.33044255280833007,-0.06740476575171361,0.9462594752985684,0.9786411539528008,False
Haemophilus sp. HMSC71H05,Intercept,0.09757428129152679,0.11667316122596463,0.8363044273957021,0.40298366306927125,0.45141088438231675,False
Haemophilus sp. HMSC71H05,study_condition[T.adenoma],0.03318623112714798,0.17327114369884206,0.19152774327402192,0.848112146855041,0.9653855482091309,False
Haemophilus sp. HMSC71H05,study_condition[T.CRC],0.16217296045290452,0.20009231264809554,0.8104907095462474,0.4176582024747587,0.7219125221583578,False
Hafnia alvei,Intercept,0.5544949658683098,0.220735303702336,2.51203571231203,0.012003694058538836,0.018321427773559277,True
Hafnia alvei,study_condition[T.adenoma],0.3270031705297813,0.39829914084948354,0.8209989352032149,0.4116468747295555,0.8595186744353119,False
Hafnia alvei,study_condition[T.CRC],0.015941714765016938,0.3446982248092465,0.04624832278680567,0.9631123276395455,0.9794862504790072,False
Harryflintia acetispora,Intercept,-0.12069586144115263,0.07354804453236383,-1.6410478648149787,0.10078747974133934,0.13218860408286215,False
Harryflintia acetispora,study_condition[T.adenoma],0.300812964692287,0.17764694163713937,1.6933191301808386,0.09039473870797661,0.6252298761677587,False
Harryflintia acetispora,study_condition[T.CRC],0.19164493466156662,0.1692256552793898,1.1324815634199368,0.25743203116618896,0.5818299556669364,False
Holdemanella biformis,Intercept,1.3844994267741857,0.3326384448939596,4.16217502223937,3.1523058374104036e-05,7.618072440408475e-05,True
Holdemanella biformis,study_condition[T.adenoma],-0.5689093479952265,0.4488256388073265,-1.2675509124367335,0.20495837118332239,0.7484641029798065,False
Holdemanella biformis,study_condition[T.CRC],0.14820610944008705,0.48274794626761924,0.3070051578384687,0.7588394462996209,0.9046942052599947,False
Holdemania filiformis,Intercept,0.6088355434185662,0.18819566958597844,3.2351198343616274,0.0012159168702879845,0.002129894651980966,True
Holdemania filiformis,study_condition[T.adenoma],0.20215962368276783,0.2777679800181637,0.7278003161831261,0.46673583096231297,0.8891828604464502,False
Holdemania filiformis,study_condition[T.CRC],0.10793846077594582,0.2805608257703439,0.38472392031059965,0.7004419709286647,0.883165963344838,False
Hungatella hathewayi,Intercept,0.41796425711961227,0.15445467162288104,2.706064198175374,0.0068085882259310854,0.01096939214177786,True
Hungatella hathewayi,study_condition[T.adenoma],0.2760018184999128,0.2808509569309157,0.9827341217420322,0.32573831243599816,0.8595186744353119,False
Hungatella hathewayi,study_condition[T.CRC],0.9868789278502652,0.3828211026560081,2.5779115127230745,0.00993994481868598,0.09265448563132288,False
Intestinibacter bartlettii,Intercept,2.54225738351011,0.2877352286696293,8.835405366469981,9.973593348081715e-19,5.005976661248707e-18,True
Intestinibacter bartlettii,study_condition[T.adenoma],-0.7703386084188624,0.4500176757647388,-1.7117963357990003,0.08693420757891417,0.6252298761677587,False
Intestinibacter bartlettii,study_condition[T.CRC],-1.2091216877908177,0.40602905246823423,-2.9779191425850335,0.002902125347172385,0.04552348830873774,True
Intestinimonas butyriciproducens,Intercept,0.4205274850110925,0.16388811113156215,2.5659425940513256,0.010289585581492849,0.015797540216291962,True
Intestinimonas butyriciproducens,study_condition[T.adenoma],0.28668523449551137,0.28003882986995654,1.0237338680090946,0.3059609939123955,0.8487200141244979,False
Intestinimonas butyriciproducens,study_condition[T.CRC],0.8112001475262426,0.31185868063885147,2.6011786680571976,0.009290405443499667,0.09265448563132288,False
Lachnoclostridium sp. An131,Intercept,-0.09609555826323657,0.08515142328720889,-1.1285255672017835,0.2590980254803167,0.30599359570299844,False
Lachnoclostridium sp. An131,study_condition[T.adenoma],-0.13036259947923107,0.14650293975493447,-0.8898292395858919,0.3735575836662941,0.8595186744353119,False
Lachnoclostridium sp. An131,study_condition[T.CRC],0.3966302202806936,0.2076783941521078,1.9098290021936213,0.05615523379400982,0.287382667063462,False
Lachnoclostridium sp. An138,Intercept,-0.11458480608347266,0.08997401808551504,-1.2735321654143144,0.20282926611441765,0.2485372697458357,False
Lachnoclostridium sp. An138,study_condition[T.adenoma],-0.02687001455858467,0.13681212764431158,-0.196400823678747,0.8442964516127499,0.9653855482091309,False
Lachnoclostridium sp. An138,study_condition[T.CRC],0.2209443393014564,0.16271231060717703,1.357883361602947,0.1745006977180279,0.4856072419876522,False
Lachnospira eligens,Intercept,5.854460051035996,0.34689097021112014,16.876945650885446,6.649743375835582e-64,1.0847393881831793e-62,True
Lachnospira eligens,study_condition[T.adenoma],-0.9677691979887576,0.620230417308053,-1.5603381759138892,0.11867998636491736,0.6733799226357268,False
Lachnospira eligens,study_condition[T.CRC],-1.7919209003398844,0.5412875808595443,-3.3104785029325474,0.0009313660587918984,0.02025721177872379,True
Lachnospira pectinoschiza,Intercept,2.948386010849795,0.4256263624232024,6.9271696284597155,4.293436675041486e-12,1.723979957208966e-11,True
Lachnospira pectinoschiza,study_condition[T.adenoma],0.9452029004398105,0.6697582675528002,1.4112597727138854,0.15816803126357992,0.6964426062917791,False
Lachnospira pectinoschiza,study_condition[T.CRC],-0.45629377728471404,0.5931315691158813,-0.7692960568004551,0.4417175775623533,0.725334033736208,False
Lacrimispora saccharolytica,Intercept,0.1716792881371898,0.1478276664046719,1.1613474819200968,0.2455006172811386,0.29392505096503285,False
Lacrimispora saccharolytica,study_condition[T.adenoma],0.17406888956212954,0.2766802702090587,0.6291337269209822,0.5292615118298303,0.9267394758627414,False
Lacrimispora saccharolytica,study_condition[T.CRC],0.07878353686987238,0.25091201506829125,0.3139886977848777,0.7535296228610583,0.9046942052599947,False
Lactobacillus delbrueckii,Intercept,0.1338060208982128,0.15262592865182373,0.8766925913581588,0.38065363190517965,0.43195912142283427,False
Lactobacillus delbrueckii,study_condition[T.adenoma],-0.1391748754670136,0.20221367348711908,-0.688256501486676,0.49129126881596574,0.9060241453834011,False
Lactobacillus delbrueckii,study_condition[T.CRC],-0.0421719324213331,0.2198764366952149,-0.19179832571050065,0.847900182506598,0.9405279416782631,False
Lactobacillus gasseri,Intercept,0.12136232354442278,0.12256557210201983,0.9901828177606391,0.3220847693147374,0.37866722878894804,False
Lactobacillus gasseri,study_condition[T.adenoma],-0.01008717452320381,0.19200588785877576,-0.05253575625047046,0.9581018052928381,0.9845061857536643,False
Lactobacillus gasseri,study_condition[T.CRC],0.0924809818111092,0.20888187504537148,0.442742970355955,0.657951657684516,0.8585096393695024,False
Lactobacillus paragasseri,Intercept,0.0033108435782249757,0.09213864130016575,0.03593327979993796,0.9713355595517607,0.980244349794576,False
Lactobacillus paragasseri,study_condition[T.adenoma],0.19116000218335602,0.2031522069879478,0.9409693599572697,0.34672056121602557,0.8595186744353119,False
Lactobacillus paragasseri,study_condition[T.CRC],0.4232127310190078,0.23885855361679634,1.7718131698058137,0.07642557567791948,0.34290386554636837,False
Lactobacillus rogosae,Intercept,1.2328427105206554,0.2694471168641271,4.575453338928602,4.751898725382868e-06,1.2527733003282108e-05,True
Lactobacillus rogosae,study_condition[T.adenoma],0.04716300043734924,0.4002736685507794,0.1178268873096409,0.9062048249472685,0.9653855482091309,False
Lactobacillus rogosae,study_condition[T.CRC],-0.3083435516639593,0.3563509005961167,-0.8652806858300374,0.38688474902843417,0.6963925482511815,False
Lactococcus lactis,Intercept,1.612709203127169,0.29778441500354286,5.41569377668063,6.105151175949612e-08,1.9198125987022274e-07,True
Lactococcus lactis,study_condition[T.adenoma],-0.491360666170982,0.40328871855545223,-1.2183843573184898,0.22307794667100056,0.7660966326464624,False
Lactococcus lactis,study_condition[T.CRC],-0.2339654793633208,0.4278289881460664,-0.5468668225993184,0.5844702306289506,0.81553828800206,False
Lactonifactor longoviformis,Intercept,-0.12524648109202907,0.10737509521336001,-1.1664388361487146,0.24343706431197065,0.29392505096503285,False
Lactonifactor longoviformis,study_condition[T.adenoma],0.0543318328438337,0.14732906247143024,0.36877878629255256,0.712292618005931,0.9653855482091309,False
Lactonifactor longoviformis,study_condition[T.CRC],0.025583499176038086,0.14654616856649902,0.17457637703048462,0.8614125119058789,0.9405279416782631,False
Lancefieldella parvula,Intercept,-0.1415747713669635,0.07660262100902149,-1.848171374583779,0.06457755507369269,0.09110671283369617,False
Lancefieldella parvula,study_condition[T.adenoma],0.006961306863828549,0.12335893283909119,0.05643131554087651,0.954998210500835,0.9845061857536643,False
Lancefieldella parvula,study_condition[T.CRC],0.22065476753748536,0.14419928896266776,1.5302070428004082,0.12596548865552482,0.44753062470171906,False
Lancefieldella rimae,Intercept,-0.18960876120315895,0.06591397146067286,-2.876609571557796,0.004019726105638418,0.006557178209822669,True
Lancefieldella rimae,study_condition[T.adenoma],-0.034257149520159284,0.09537923534988191,-0.35916779364494766,0.7194695682904912,0.9653855482091309,False
Lancefieldella rimae,study_condition[T.CRC],0.09315516183888972,0.11902180837087134,0.7826730505439702,0.4338191317000223,0.725334033736208,False
Latilactobacillus sakei,Intercept,0.17627060832516683,0.14475489283376228,1.2177177909115477,0.2233312339201241,0.2711137304797786,False
Latilactobacillus sakei,study_condition[T.adenoma],-0.27207124830604373,0.17951968128715995,-1.5155510880772909,0.1296329028996868,0.676683753136365,False
Latilactobacillus sakei,study_condition[T.CRC],-0.36016862407012784,0.1651515701666906,-2.1808368137620664,0.029195488596891764,0.19538519291766024,False
Lawsonibacter asaccharolyticus,Intercept,1.8461687501105413,0.2014845434511293,9.16283064938098,5.05535074692129e-20,2.8073330743541634e-19,True
Lawsonibacter asaccharolyticus,study_condition[T.adenoma],0.8563503079527455,0.3220208542333264,2.659300777247987,0.007830302400593552,0.3406181544258195,False
Lawsonibacter asaccharolyticus,study_condition[T.CRC],0.529955828370526,0.3288437473160084,1.6115733770095233,0.10705480791728972,0.41378732949540525,False
Leuconostoc mesenteroides,Intercept,0.4686140241614307,0.18253609515921065,2.5672403244558217,0.010251153777143182,0.015797540216291962,True
Leuconostoc mesenteroides,study_condition[T.adenoma],-0.22775208234082517,0.23829462017974817,-0.9557583892117637,0.3391943154255924,0.8595186744353119,False
Leuconostoc mesenteroides,study_condition[T.CRC],-0.2945581723262112,0.23317156349025903,-1.2632679899601764,0.20649288586922931,0.528378855018322,False
Leuconostoc pseudomesenteroides,Intercept,-0.06423562090374624,0.10786938091055827,-0.5954944800972604,0.551512987758702,0.5972817004357727,False
Leuconostoc pseudomesenteroides,study_condition[T.adenoma],0.18291886739895497,0.19689858356339338,0.9290004229007696,0.3528888671660443,0.8595186744353119,False
Leuconostoc pseudomesenteroides,study_condition[T.CRC],-0.07803434109072893,0.13472269368455492,-0.5792219481109964,0.5624394231342063,0.8021677018471466,False
Massilimicrobiota timonensis,Intercept,0.04990845584410053,0.11384089008520872,0.4384053551122499,0.661092465186861,0.7071521861220113,False
Massilimicrobiota timonensis,study_condition[T.adenoma],-0.14589524512603444,0.18203134358225945,-0.8014841963747018,0.4228513894904994,0.8690095484804751,False
Massilimicrobiota timonensis,study_condition[T.CRC],0.25097816578240517,0.23543968440755622,1.0659977157799412,0.28642467448226205,0.6077791873160195,False
Megasphaera elsdenii,Intercept,0.44551451406678133,0.24439499447439783,1.8229281455821806,0.06831427443405579,0.09534773062721154,False
Megasphaera elsdenii,study_condition[T.adenoma],-0.39264177089373536,0.3147387665419607,-1.247516393381394,0.21220821310538573,0.7484641029798065,False
Megasphaera elsdenii,study_condition[T.CRC],-0.0452563695623569,0.3534895950116884,-0.12802744465748833,0.8981272540639801,0.9490332522700357,False
Methanobrevibacter smithii,Intercept,3.083490059895042,0.42236116418307174,7.300600342503338,2.8648654407315665e-13,1.2257866885753096e-12,True
Methanobrevibacter smithii,study_condition[T.adenoma],-0.18446121401073542,0.6548322252899125,-0.2816923280296251,0.778179437717033,0.9653855482091309,False
Methanobrevibacter smithii,study_condition[T.CRC],0.41821428119245607,0.6356265234415732,0.657955994233929,0.5105664085234012,0.7486395091270096,False
Mitsuokella jalaludinii,Intercept,0.09352401439042701,0.1519488816078742,0.6154965630597999,0.5382268383884838,0.5877707314619008,False
Mitsuokella jalaludinii,study_condition[T.adenoma],-0.03347654234236936,0.23535343062796163,-0.14223944921069748,0.8868908725925896,0.9653855482091309,False
Mitsuokella jalaludinii,study_condition[T.CRC],0.3341468755041538,0.2806446164052664,1.1906406037079549,0.2337947044881331,0.5520942249100147,False
Mitsuokella multacida,Intercept,-0.004749586046154164,0.13895439634313836,-0.034180897986310466,0.9727328988382957,0.980244349794576,False
Mitsuokella multacida,study_condition[T.adenoma],-0.056396194025747345,0.1752037335404332,-0.3218892251102191,0.7475366162465713,0.9653855482091309,False
Mitsuokella multacida,study_condition[T.CRC],0.30164192140507395,0.2550527044871146,1.1826650574501674,0.23694191780986984,0.5520942249100147,False
Mogibacterium diversum,Intercept,1.0514514226091958,0.174163209746655,6.03716148857546,1.5684873795048598e-09,5.458336080676912e-09,True
Mogibacterium diversum,study_condition[T.adenoma],-0.046125911927851024,0.2629476542337681,-0.1754186096934858,0.8607507188813455,0.9653855482091309,False
Mogibacterium diversum,study_condition[T.CRC],0.14058553879276459,0.2628475877817494,0.5348557313354428,0.5927496217462546,0.81553828800206,False
Mogibacterium timidum,Intercept,-0.19926923097165705,0.054674839962547454,-3.6446239460080267,0.00026778306054047954,0.0005417936341167842,True
Mogibacterium timidum,study_condition[T.adenoma],0.1294044384273033,0.08717836217740112,1.4843641839012234,0.13771233115512468,0.6781682722922178,False
Mogibacterium timidum,study_condition[T.CRC],0.2873820784437733,0.12822595298318742,2.2412161637937205,0.025012076337620193,0.18558371533876947,False
Monoglobus pectinilyticus,Intercept,0.10088729777175587,0.16633858781423097,0.6065177004173443,0.5441710321488724,0.5917859974618987,False
Monoglobus pectinilyticus,study_condition[T.adenoma],0.6448588345073173,0.3450951790881757,1.8686405188597217,0.0616728445286486,0.593678243663188,False
Monoglobus pectinilyticus,study_condition[T.CRC],-0.2650982343073196,0.1913073908144953,-1.3857187282658459,0.16583280718047455,0.4856072419876522,False
Odoribacter splanchnicus,Intercept,4.793883004431352,0.20512536165648868,23.370503606762117,8.529137086217247e-121,3.1801496850038593e-119,True
Odoribacter splanchnicus,study_condition[T.adenoma],-0.13403237012101377,0.3220484993795022,-0.4161869109132843,0.677273236883103,0.9653855482091309,False
Odoribacter splanchnicus,study_condition[T.CRC],-0.17623489224134214,0.3701311902279489,-0.4761416948752851,0.6339734342065682,0.8399343468422045,False
Oscillibacter sp. 57_20,Intercept,2.643848630987602,0.2795947683023218,9.45600179517253,3.1994341904254622e-21,1.8978461902296492e-20,True
Oscillibacter sp. 57_20,study_condition[T.adenoma],0.731667359343735,0.43353910042146804,1.687661755611984,0.09147617719092355,0.6252298761677587,False
Oscillibacter sp. 57_20,study_condition[T.CRC],0.07244695720035949,0.4299134111590746,0.16851522962504883,0.866177963488393,0.9405279416782631,False
Oscillibacter sp. CAG:241,Intercept,2.6270567568135945,0.29012258414930125,9.05498882314406,1.3658177393665295e-19,7.426633957805505e-19,True
Oscillibacter sp. CAG:241,study_condition[T.adenoma],0.3631297858333244,0.4673505323733804,0.7769966239028675,0.4371607621844379,0.8747516817723414,False
Oscillibacter sp. CAG:241,study_condition[T.CRC],0.4595954519533183,0.485680875969977,0.9462910209001698,0.34400017187032506,0.6506090207112669,False
Oscillibacter sp. PC13,Intercept,-0.1833748327673561,0.052400878421176106,-3.4994610451654404,0.00046619971891420013,0.0008753822060187498,True
Oscillibacter sp. PC13,study_condition[T.adenoma],0.12752449503524557,0.0979797027030978,1.3015399263016303,0.19307370731532714,0.7484641029798065,False
Oscillibacter sp. PC13,study_condition[T.CRC],-0.09117014305140347,0.08619727724556618,-1.0576916808134225,0.29019602923300947,0.6108158357243183,False
Parabacteroides distasonis,Intercept,5.6376473358496595,0.23366519147046927,24.127031075410084,1.3011427264251571e-128,5.659970859949433e-127,True
Parabacteroides distasonis,study_condition[T.adenoma],-0.6821079700521606,0.42733317731908316,-1.5961970805342853,0.11044479922695603,0.6405798355163449,False
Parabacteroides distasonis,study_condition[T.CRC],0.3202958393399074,0.35571118512550287,0.9004379191137886,0.36788724898648284,0.6767004835249194,False
Parabacteroides goldsteinii,Intercept,1.338565285123396,0.2617390682056817,5.114121076000449,3.152051406105111e-07,9.243656370712742e-07,True
Parabacteroides goldsteinii,study_condition[T.adenoma],-0.6842931620372634,0.36392932218822077,-1.8802913651551099,0.06006837947527994,0.593678243663188,False
Parabacteroides goldsteinii,study_condition[T.CRC],-0.600865411238069,0.3657986857587551,-1.642612274540376,0.10046317952157485,0.40970140398642246,False
Parabacteroides johnsonii,Intercept,0.38108195221404095,0.22753783292338617,1.674806986240193,0.09397210772243801,0.12450111733784934,False
Parabacteroides johnsonii,study_condition[T.adenoma],0.11809587871139722,0.3699424860587339,0.3192276723053857,0.7495538743941512,0.9653855482091309,False
Parabacteroides johnsonii,study_condition[T.CRC],-0.21663847223626997,0.2989935308880751,-0.7245590618392549,0.4687225814198651,0.7414339015186957,False
Parabacteroides merdae,Intercept,3.801337994127554,0.36264241312974566,10.482331510317621,1.0414409992716935e-25,6.795402520247801e-25,True
Parabacteroides merdae,study_condition[T.adenoma],0.4244073343184363,0.5720934382078342,0.7418496804437295,0.45817841628201417,0.8872874838900655,False
Parabacteroides merdae,study_condition[T.CRC],0.9861130199492498,0.5044452089947473,1.9548466361973478,0.05060117474200293,0.2695287062788319,False
Parabacteroides sp. CAG:409,Intercept,0.024219497253406885,0.11949361598600237,0.2026844451359141,0.8393816818158628,0.8676017217291119,False
Parabacteroides sp. CAG:409,study_condition[T.adenoma],0.7213570415298037,0.3259588800799649,2.213030801163751,0.02689552219784976,0.4387332058524242,False
Parabacteroides sp. CAG:409,study_condition[T.CRC],0.4879736772080445,0.2943957211908787,1.6575433747274295,0.09740966712111053,0.40355433521602935,False
Paraprevotella clara,Intercept,-0.08446334513818776,0.09881711730991087,-0.8547440710428061,0.3926928467991877,0.4417794526490862,False
Paraprevotella clara,study_condition[T.adenoma],0.04914156960512009,0.15121941074351236,0.3249686621810115,0.745204789518598,0.9653855482091309,False
Paraprevotella clara,study_condition[T.CRC],0.014537633287747823,0.17725887150173814,0.08201357237911375,0.934635920618045,0.9718724114793217,False
Paraprevotella xylaniphila,Intercept,1.7315903016812246,0.32904759075230855,5.2624311812229125,1.421628835203068e-07,4.365236776329421e-07,True
Paraprevotella xylaniphila,study_condition[T.adenoma],-0.2917164686860274,0.5027169256537756,-0.5802797833127553,0.5617259584639321,0.9399774114087164,False
Paraprevotella xylaniphila,study_condition[T.CRC],-0.22682421035943012,0.44503106762560096,-0.5096817432760773,0.6102744453785149,0.8195187262649573,False
